#run:fill,ls,time,beamstatus,E(GeV),delivered(/ub),recorded(/ub),avgpu,source
323700:7234,274:274,09/29/18 07:38:11,STABLE BEAMS,6500,255637.408116392,248883.678995534,30.7,HFET
323700:7234,275:275,09/29/18 07:38:34,STABLE BEAMS,6500,255418.414274082,248680.597491662,30.7,HFET
323700:7234,276:276,09/29/18 07:38:57,STABLE BEAMS,6500,255334.231402059,248587.627548627,30.6,HFET
323700:7234,277:277,09/29/18 07:39:20,STABLE BEAMS,6500,255191.156942712,248477.902983146,30.6,HFET
323700:7234,278:278,09/29/18 07:39:44,STABLE BEAMS,6500,255065.520038792,244780.777001663,30.6,HFET
323700:7234,279:279,09/29/18 07:40:07,STABLE BEAMS,6500,254913.772330597,121792.161974630,30.6,HFET
323700:7234,280:280,09/29/18 07:40:30,STABLE BEAMS,6500,254662.088762969,183127.067239465,30.6,HFET
323700:7234,281:281,09/29/18 07:40:54,STABLE BEAMS,6500,254417.894693691,247734.803607416,30.5,HFET
323700:7234,282:282,09/29/18 07:41:17,STABLE BEAMS,6500,254177.547813534,247510.323536832,30.5,HFET
323700:7234,283:283,09/29/18 07:41:40,STABLE BEAMS,6500,254001.601513408,247277.010866371,30.5,HFET
323700:7234,284:284,09/29/18 07:42:04,STABLE BEAMS,6500,253730.226711519,247092.710019454,30.5,HFET
323700:7234,285:285,09/29/18 07:42:27,STABLE BEAMS,6500,253462.949507510,246797.273212230,30.4,HFET
323700:7234,286:286,09/29/18 07:42:50,STABLE BEAMS,6500,253318.099422415,246693.421870377,30.4,HFET
323700:7234,287:287,09/29/18 07:43:14,STABLE BEAMS,6500,253206.143942531,246573.339488030,30.4,HFET
323700:7234,288:288,09/29/18 07:43:37,STABLE BEAMS,6500,253663.071635135,246996.348175951,30.4,HFET
323700:7234,289:289,09/29/18 07:44:00,STABLE BEAMS,6500,253989.695715120,243740.419664095,30.5,HFET
323700:7234,290:290,09/29/18 07:44:23,STABLE BEAMS,6500,253609.006107537,246915.602733261,30.5,HFET
323700:7234,291:291,09/29/18 07:44:47,STABLE BEAMS,6500,253497.642502903,246854.389173805,30.4,HFET
323700:7234,292:292,09/29/18 07:45:10,STABLE BEAMS,6500,245574.049187003,239360.861519955,30.4,HFET
323700:7234,293:293,09/29/18 07:45:33,STABLE BEAMS,6500,249256.696989306,242778.167095026,28.7,HFET
323700:7234,294:294,09/29/18 07:45:57,STABLE BEAMS,6500,244481.333654288,238325.421299844,29.4,HFET
323700:7234,295:295,09/29/18 07:46:20,STABLE BEAMS,6500,237495.680493362,231599.920075500,26.1,HFET
323700:7234,296:296,09/29/18 07:46:43,STABLE BEAMS,6500,245411.033084635,239139.135945724,29.1,HFET
323700:7234,297:297,09/29/18 07:47:07,STABLE BEAMS,6500,254114.900094819,247419.652801497,30.3,HFET
323700:7234,298:298,09/29/18 07:47:30,STABLE BEAMS,6500,254347.097308079,244103.466836357,30.5,HFET
323700:7234,299:299,09/29/18 07:47:53,STABLE BEAMS,6500,254084.987630288,247356.344914235,30.5,HFET
323700:7234,300:300,09/29/18 07:48:17,STABLE BEAMS,6500,253998.368963968,247307.606263883,30.5,HFET
323700:7234,301:301,09/29/18 07:48:40,STABLE BEAMS,6500,253829.593460134,247137.578716251,30.5,HFET
323700:7234,302:302,09/29/18 07:49:03,STABLE BEAMS,6500,253685.949889970,247032.361508439,30.4,HFET
323700:7234,303:303,09/29/18 07:49:27,STABLE BEAMS,6500,253414.005977264,246739.246673347,30.4,HFET
323700:7234,304:304,09/29/18 07:49:50,STABLE BEAMS,6500,252982.915915744,246312.459089602,30.4,HFET
323700:7234,305:305,09/29/18 07:50:13,STABLE BEAMS,6500,253147.138533044,246487.745221181,30.4,HFET
323700:7234,306:306,09/29/18 07:50:36,STABLE BEAMS,6500,253077.661484527,246464.070211201,30.4,HFET
323700:7234,307:307,09/29/18 07:51:00,STABLE BEAMS,6500,252919.425913021,242749.779847484,30.4,HFET
323700:7234,308:308,09/29/18 07:51:23,STABLE BEAMS,6500,252766.881449682,246193.332813427,30.3,HFET
323700:7234,309:309,09/29/18 07:51:46,STABLE BEAMS,6500,252538.258252351,245893.434177399,30.3,HFET
323700:7234,310:310,09/29/18 07:52:10,STABLE BEAMS,6500,252362.129836764,245703.851982102,30.3,HFET
323700:7234,311:311,09/29/18 07:52:33,STABLE BEAMS,6500,252449.112734006,134995.487395841,30.3,HFET
323700:7234,312:312,09/29/18 07:52:56,STABLE BEAMS,6500,252110.696677896,224208.012849099,30.3,HFET
323700:7234,313:313,09/29/18 07:53:20,STABLE BEAMS,6500,251925.166551614,245297.871089820,30.2,HFET
323700:7234,314:314,09/29/18 07:53:43,STABLE BEAMS,6500,251871.852250295,245300.967052663,30.2,HFET
323700:7234,315:315,09/29/18 07:54:06,STABLE BEAMS,6500,251704.966194373,241555.580473915,30.2,HFET
323700:7234,316:316,09/29/18 07:54:30,STABLE BEAMS,6500,251595.469273218,245004.733490295,30.2,HFET
323700:7234,317:317,09/29/18 07:54:53,STABLE BEAMS,6500,251350.159746739,244722.500054021,30.2,HFET
323700:7234,318:318,09/29/18 07:55:16,STABLE BEAMS,6500,251015.135591097,244526.202351086,30.1,HFET
323700:7234,319:319,09/29/18 07:55:39,STABLE BEAMS,6500,250963.118862440,240941.646489169,30.1,HFET
323700:7234,320:320,09/29/18 07:56:03,STABLE BEAMS,6500,250887.814119159,244397.196311130,30.1,HFET
323700:7234,321:321,09/29/18 07:56:26,STABLE BEAMS,6500,250781.572511876,244276.180587043,30.1,HFET
323700:7234,322:322,09/29/18 07:56:49,STABLE BEAMS,6500,250642.777765872,244158.784407751,30.1,HFET
323700:7234,323:323,09/29/18 07:57:13,STABLE BEAMS,6500,250505.940761077,243979.355149426,30.1,HFET
323700:7234,324:324,09/29/18 07:57:36,STABLE BEAMS,6500,250384.538041635,243907.510599911,30.1,HFET
323700:7234,325:325,09/29/18 07:57:59,STABLE BEAMS,6500,250222.569103169,243765.642655496,30.0,HFET
323700:7234,326:326,09/29/18 07:58:23,STABLE BEAMS,6500,250070.753101676,243594.567943962,30.0,HFET
323700:7234,327:327,09/29/18 07:58:46,STABLE BEAMS,6500,249900.475145286,243450.264205251,30.0,HFET
323700:7234,328:328,09/29/18 07:59:09,STABLE BEAMS,6500,249734.954955324,239822.842916611,30.0,HFET
323700:7234,329:329,09/29/18 07:59:33,STABLE BEAMS,6500,249575.854335375,243136.479265292,30.0,HFET
323700:7234,330:330,09/29/18 07:59:56,STABLE BEAMS,6500,249435.921367737,242979.017684496,29.9,HFET
323700:7234,331:331,09/29/18 08:00:19,STABLE BEAMS,6500,249208.618507502,242797.107103010,29.9,HFET
323700:7234,332:332,09/29/18 08:00:43,STABLE BEAMS,6500,249001.439405749,242577.270976691,29.9,HFET
323700:7234,333:333,09/29/18 08:01:06,STABLE BEAMS,6500,248812.426321269,242437.406302351,29.9,HFET
323700:7234,334:334,09/29/18 08:01:29,STABLE BEAMS,6500,248638.028002564,242217.228709542,29.8,HFET
323700:7234,335:335,09/29/18 08:01:52,STABLE BEAMS,6500,248504.400782776,242158.883468602,29.8,HFET
323700:7234,336:336,09/29/18 08:02:16,STABLE BEAMS,6500,248436.608302278,242050.365418052,29.8,HFET
323700:7234,337:337,09/29/18 08:02:39,STABLE BEAMS,6500,248264.418133542,238448.121591949,29.8,HFET
323700:7234,338:338,09/29/18 08:03:02,STABLE BEAMS,6500,248216.885998122,241845.212350807,29.8,HFET
323700:7234,339:339,09/29/18 08:03:26,STABLE BEAMS,6500,248107.593956861,241759.845728285,29.8,HFET
323700:7234,340:340,09/29/18 08:03:49,STABLE BEAMS,6500,248001.921460395,241656.745612711,29.8,HFET
323700:7234,341:341,09/29/18 08:04:12,STABLE BEAMS,6500,247835.263048800,241493.592923747,29.7,HFET
323700:7234,342:342,09/29/18 08:04:36,STABLE BEAMS,6500,247657.654945088,58986.645903607,29.7,HFET
323700:7234,343:343,09/29/18 08:04:59,STABLE BEAMS,6500,247513.624379569,212425.165262223,29.7,HFET
323700:7234,344:344,09/29/18 08:05:22,STABLE BEAMS,6500,248074.904231543,241697.038658542,29.7,HFET
323700:7234,345:345,09/29/18 08:05:46,STABLE BEAMS,6500,247888.031003735,241533.089214434,29.8,HFET
323700:7234,346:346,09/29/18 08:06:09,STABLE BEAMS,6500,247662.185067190,241268.475449048,29.7,HFET
323700:7234,347:347,09/29/18 08:06:32,STABLE BEAMS,6500,247610.100045235,241245.847602972,29.7,HFET
323700:7234,348:348,09/29/18 08:06:56,STABLE BEAMS,6500,247470.326428626,241141.882438956,29.7,HFET
323700:7234,349:349,09/29/18 08:07:19,STABLE BEAMS,6500,247371.210088770,240978.524870098,29.7,HFET
323700:7234,350:350,09/29/18 08:07:42,STABLE BEAMS,6500,247268.701848445,240951.116493161,29.7,HFET
323700:7234,351:351,09/29/18 08:08:05,STABLE BEAMS,6500,247095.327929211,240818.445379545,29.7,HFET
323700:7234,352:352,09/29/18 08:08:29,STABLE BEAMS,6500,246981.687881310,237201.723374262,29.6,HFET
323700:7234,353:353,09/29/18 08:08:52,STABLE BEAMS,6500,246819.878293873,240539.034732922,29.6,HFET
323700:7234,354:354,09/29/18 08:09:15,STABLE BEAMS,6500,246651.649136423,240398.009072516,29.6,HFET
323700:7234,355:355,09/29/18 08:09:39,STABLE BEAMS,6500,246481.940290849,240219.968444584,29.6,HFET
323700:7234,356:356,09/29/18 08:10:02,STABLE BEAMS,6500,246250.334952839,240030.500071450,29.6,HFET
323700:7234,357:357,09/29/18 08:10:25,STABLE BEAMS,6500,245991.457824487,239760.354548925,29.5,HFET
323700:7234,358:358,09/29/18 08:10:49,STABLE BEAMS,6500,245787.579565471,239538.241979339,29.5,HFET
323700:7234,359:359,09/29/18 08:11:12,STABLE BEAMS,6500,245635.763563978,239386.038982490,29.5,HFET
323700:7234,360:360,09/29/18 08:11:35,STABLE BEAMS,6500,245519.642192916,239262.792344001,29.5,HFET
323700:7234,361:361,09/29/18 08:11:59,STABLE BEAMS,6500,245490.116723739,235850.995761636,29.5,HFET
323700:7234,362:362,09/29/18 08:12:22,STABLE BEAMS,6500,245347.019499960,239134.241592699,29.4,HFET
323700:7234,363:363,09/29/18 08:12:45,STABLE BEAMS,6500,245230.716013436,239004.620913062,29.4,HFET
323700:7234,364:364,09/29/18 08:13:08,STABLE BEAMS,6500,245116.233681525,238925.446216227,29.4,HFET
323700:7234,365:365,09/29/18 08:13:32,STABLE BEAMS,6500,244975.139727821,238624.750825055,29.4,HFET
323700:7234,366:366,09/29/18 08:13:55,STABLE BEAMS,6500,244862.182612900,238657.486079238,29.4,HFET
323700:7234,367:367,09/29/18 08:14:18,STABLE BEAMS,6500,244721.430125685,238525.475134170,29.4,HFET
323700:7234,368:368,09/29/18 08:14:42,STABLE BEAMS,6500,244508.491622467,234896.460335244,29.4,HFET
323700:7234,369:369,09/29/18 08:15:05,STABLE BEAMS,6500,244350.825161776,238183.712706457,29.3,HFET
323700:7234,370:370,09/29/18 08:15:28,STABLE BEAMS,6500,244233.998093301,238089.559012924,29.3,HFET
323700:7234,371:371,09/29/18 08:15:52,STABLE BEAMS,6500,244100.120464754,237941.567436119,29.3,HFET
323700:7234,372:372,09/29/18 08:16:15,STABLE BEAMS,6500,243950.694728691,237810.216659599,29.3,HFET
323700:7234,373:373,09/29/18 08:16:38,STABLE BEAMS,6500,243851.760504296,237710.895439848,29.3,HFET
323700:7234,374:374,09/29/18 08:17:02,STABLE BEAMS,6500,243691.976951368,237502.282178837,29.3,HFET
323700:7234,375:375,09/29/18 08:17:25,STABLE BEAMS,6500,243559.783890838,237425.292867539,29.2,HFET
323700:7234,376:376,09/29/18 08:17:48,STABLE BEAMS,6500,243364.078063152,237245.317262830,29.2,HFET
323700:7234,377:377,09/29/18 08:18:12,STABLE BEAMS,6500,243229.676852654,237060.083074173,29.2,HFET
323700:7234,378:378,09/29/18 08:18:35,STABLE BEAMS,6500,243067.867265217,233604.282843452,29.2,HFET
323700:7234,379:379,09/29/18 08:18:58,STABLE BEAMS,6500,242971.869652637,236869.021190752,29.2,HFET
323700:7234,380:380,09/29/18 08:19:21,STABLE BEAMS,6500,242865.536987624,236789.687142889,29.2,HFET
323700:7234,381:381,09/29/18 08:19:45,STABLE BEAMS,6500,242689.522394199,236622.095389553,29.1,HFET
323700:7234,382:382,09/29/18 08:20:08,STABLE BEAMS,6500,242435.630676603,236369.296364725,29.1,HFET
323700:7234,383:383,09/29/18 08:20:31,STABLE BEAMS,6500,242365.812161596,236299.386791987,29.1,HFET
323700:7234,384:384,09/29/18 08:20:55,STABLE BEAMS,6500,242255.768894057,236179.600347264,29.1,HFET
323700:7234,385:385,09/29/18 08:21:18,STABLE BEAMS,6500,242133.068601952,236069.238377668,29.1,HFET
323700:7234,386:386,09/29/18 08:21:41,STABLE BEAMS,6500,241989.516089519,235917.490669473,29.1,HFET
323700:7234,387:387,09/29/18 08:22:05,STABLE BEAMS,6500,241817.303156351,225063.249820174,29.0,HFET
323700:7234,388:388,09/29/18 08:22:28,STABLE BEAMS,6500,241661.275734813,235608.304144914,29.0,HFET
323700:7234,389:389,09/29/18 08:22:51,STABLE BEAMS,6500,241521.388296040,235452.595425434,29.0,HFET
323700:7234,390:390,09/29/18 08:23:15,STABLE BEAMS,6500,241382.069968084,235394.113597898,29.0,HFET
323700:7234,391:391,09/29/18 08:23:38,STABLE BEAMS,6500,241233.258871704,235236.925190294,29.0,HFET
323700:7234,392:392,09/29/18 08:24:01,STABLE BEAMS,6500,241108.942304879,235113.837902834,28.9,HFET
323700:7234,393:393,09/29/18 08:24:25,STABLE BEAMS,6500,240963.136113612,234944.971341269,28.9,HFET
323700:7234,394:394,09/29/18 08:24:48,STABLE BEAMS,6500,240813.004680136,231471.824612851,28.9,HFET
323700:7234,395:395,09/29/18 08:25:11,STABLE BEAMS,6500,240681.380730424,234722.289660866,28.9,HFET
323700:7234,396:396,09/29/18 08:25:34,STABLE BEAMS,6500,240879.180885915,234905.361228419,28.9,HFET
323700:7234,397:397,09/29/18 08:25:58,STABLE BEAMS,6500,241199.226044859,235155.769987817,29.0,HFET
323700:7234,398:398,09/29/18 08:26:21,STABLE BEAMS,6500,240992.911991547,235002.952351286,28.9,HFET
323700:7234,399:399,09/29/18 08:26:44,STABLE BEAMS,6500,240788.942674801,234816.352296669,28.9,HFET
323700:7234,400:400,09/29/18 08:27:08,STABLE BEAMS,6500,240591.688865694,230964.109470956,28.9,HFET
323700:7234,401:401,09/29/18 08:27:31,STABLE BEAMS,6500,240371.761681644,234421.093452176,28.9,HFET
323700:7234,402:402,09/29/18 08:27:54,STABLE BEAMS,6500,240245.806075667,234247.104893259,28.8,HFET
323700:7234,403:403,09/29/18 08:28:18,STABLE BEAMS,6500,240110.767461054,234159.484591903,28.8,HFET
323700:7234,404:404,09/29/18 08:28:41,STABLE BEAMS,6500,239937.757772742,234007.236066189,28.8,HFET
323700:7234,405:405,09/29/18 08:29:04,STABLE BEAMS,6500,239829.877126307,233889.430127108,28.8,HFET
323700:7234,406:406,09/29/18 08:29:28,STABLE BEAMS,6500,239711.684191871,233784.440563622,28.8,HFET
323700:7234,407:407,09/29/18 08:29:51,STABLE BEAMS,6500,239621.309394161,233670.868809019,28.8,HFET
323700:7234,408:408,09/29/18 08:30:14,STABLE BEAMS,6500,239486.953712528,233572.549224306,28.7,HFET
323700:7234,409:409,09/29/18 08:30:37,STABLE BEAMS,6500,239349.752476810,230068.374574156,28.7,HFET
323700:7234,410:410,09/29/18 08:31:01,STABLE BEAMS,6500,239220.655379124,233331.041358083,28.7,HFET
323700:7234,411:411,09/29/18 08:31:24,STABLE BEAMS,6500,239101.779511708,174392.263365279,28.7,HFET
323700:7234,412:412,09/29/18 08:31:47,STABLE BEAMS,6500,238933.004007874,197684.125178414,28.7,HFET
323700:7234,413:413,09/29/18 08:32:11,STABLE BEAMS,6500,238791.864525304,232834.799490255,28.7,HFET
323700:7234,414:414,09/29/18 08:32:34,STABLE BEAMS,6500,238630.851693011,51939.062103595,28.6,HFET
323700:7234,415:415,09/29/18 08:32:57,STABLE BEAMS,6500,238093.360673180,232081.182946630,28.6,HFET
323700:7234,416:416,09/29/18 08:33:21,STABLE BEAMS,6500,238320.162715896,232374.275017289,28.6,HFET
323700:7234,417:417,09/29/18 08:33:44,STABLE BEAMS,6500,238201.150261884,232258.586170447,28.6,HFET
323700:7234,418:418,09/29/18 08:34:07,STABLE BEAMS,6500,238047.968394431,232129.716717088,28.6,HFET
323700:7234,419:419,09/29/18 08:34:31,STABLE BEAMS,6500,237840.334004025,231962.193257051,28.6,HFET
323700:7234,420:420,09/29/18 08:34:54,STABLE BEAMS,6500,237984.501156140,232075.833304952,28.5,HFET
323700:7234,421:421,09/29/18 08:35:17,STABLE BEAMS,6500,237573.785261862,231717.771543445,28.5,HFET
323700:7234,422:422,09/29/18 08:35:41,STABLE BEAMS,6500,237372.001330652,231518.833166320,28.5,HFET
323700:7234,423:423,09/29/18 08:36:04,STABLE BEAMS,6500,237228.221173892,231384.363662523,28.5,HFET
323700:7234,424:424,09/29/18 08:36:27,STABLE BEAMS,6500,237111.211989956,231306.349951755,28.5,HFET
323700:7234,425:425,09/29/18 08:36:50,STABLE BEAMS,6500,236983.526287095,231131.860575320,28.4,HFET
323700:7234,426:426,09/29/18 08:37:14,STABLE BEAMS,6500,236614.105073685,230781.174489999,28.4,HFET
323700:7234,427:427,09/29/18 08:37:37,STABLE BEAMS,6500,236776.051247718,230977.836423857,28.4,HFET
323700:7234,428:428,09/29/18 08:38:00,STABLE BEAMS,6500,236699.244051881,230878.651790703,28.4,HFET
323700:7234,429:429,09/29/18 08:38:24,STABLE BEAMS,6500,236586.218643661,227491.418031191,28.4,HFET
323700:7234,430:430,09/29/18 08:38:47,STABLE BEAMS,6500,236643.106960910,230834.124560395,28.4,HFET
323700:7234,431:431,09/29/18 08:39:10,STABLE BEAMS,6500,236234.599216601,230429.145303151,28.4,HFET
323700:7234,432:432,09/29/18 08:39:34,STABLE BEAMS,6500,236054.100029941,230284.317982488,28.3,HFET
323700:7234,433:433,09/29/18 08:39:57,STABLE BEAMS,6500,235935.133104794,230152.625739477,28.3,HFET
323700:7234,434:434,09/29/18 08:40:20,STABLE BEAMS,6500,235745.391558468,230013.603349146,28.3,HFET
323700:7234,435:435,09/29/18 08:40:44,STABLE BEAMS,6500,235574.294082501,229815.985309116,28.3,HFET
323700:7234,436:436,09/29/18 08:41:07,STABLE BEAMS,6500,235385.622464511,229652.126922739,28.3,HFET
323700:7234,437:437,09/29/18 08:41:30,STABLE BEAMS,6500,235318.581210291,229575.365255767,28.2,HFET
323700:7234,438:438,09/29/18 08:41:54,STABLE BEAMS,6500,235251.084667417,229541.605602114,28.2,HFET
323700:7234,439:439,09/29/18 08:42:17,STABLE BEAMS,6500,235058.497567007,226026.936548501,28.2,HFET
323700:7234,440:440,09/29/18 08:42:40,STABLE BEAMS,6500,234918.473541638,229191.875622965,28.2,HFET
323700:7234,441:441,09/29/18 08:43:03,STABLE BEAMS,6500,234819.994605897,229113.042392620,28.2,HFET
323700:7234,442:442,09/29/18 08:43:27,STABLE BEAMS,6500,234658.572013816,228958.608481370,28.2,HFET
323700:7234,443:443,09/29/18 08:43:50,STABLE BEAMS,6500,234509.282864349,228772.076720051,28.1,HFET
323700:7234,444:444,09/29/18 08:44:13,STABLE BEAMS,6500,234415.447872873,228719.468116145,28.1,HFET
323700:7234,445:445,09/29/18 08:44:37,STABLE BEAMS,6500,234304.994845546,228596.699530741,28.1,HFET
323700:7234,446:446,09/29/18 08:45:00,STABLE BEAMS,6500,234158.983774384,228424.350010978,28.1,HFET
323700:7234,447:447,09/29/18 08:45:23,STABLE BEAMS,6500,234528.996863043,30319.546653437,28.1,HFET
323700:7234,448:0,09/29/18 08:45:47,STABLE BEAMS,6500,234648.669485603,0,28.2,HFET
323700:7234,449:0,09/29/18 08:46:10,STABLE BEAMS,6500,234432.817135002,0,28.1,HFET
323700:7234,450:0,09/29/18 08:46:33,STABLE BEAMS,6500,234205.628096930,0,28.1,HFET
323700:7234,451:0,09/29/18 08:46:57,STABLE BEAMS,6500,234028.361459709,0,28.1,HFET
323700:7234,452:0,09/29/18 08:47:20,STABLE BEAMS,6500,233843.582559706,0,28.1,HFET
323700:7234,453:0,09/29/18 08:47:43,STABLE BEAMS,6500,233672.143617249,0,28.1,HFET
323700:7234,454:0,09/29/18 08:48:06,STABLE BEAMS,6500,233244.855215985,0,28.0,HFET
323700:7234,455:0,09/29/18 08:48:30,STABLE BEAMS,6500,233084.935076461,0,28.0,HFET
323700:7234,456:0,09/29/18 08:48:53,STABLE BEAMS,6500,233099.959602024,0,28.0,HFET
323700:7234,457:0,09/29/18 08:49:16,STABLE BEAMS,6500,232995.061096269,0,28.0,HFET
323700:7234,458:0,09/29/18 08:49:40,STABLE BEAMS,6500,232773.813575125,0,27.9,HFET
323700:7234,459:0,09/29/18 08:50:03,STABLE BEAMS,6500,232757.263832572,792.845796845,27.9,HFET
