#Data tag : v2 , Norm tag: None
#run:fill,ls,time,beamstatus,E(GeV),delivered(/ub),recorded(/ub),avgpu,source
320065:6961,406:406,07/23/18 00:46:52,STABLE BEAMS,6500,249938.150281359,244720.815486003,30.0,HFET
320065:6961,407:407,07/23/18 00:47:15,STABLE BEAMS,6500,249800.175054930,244557.571739309,30.0,HFET
320065:6961,408:408,07/23/18 00:47:39,STABLE BEAMS,6500,249620.085628058,240898.257480495,30.0,HFET
320065:6961,409:409,07/23/18 00:48:02,STABLE BEAMS,6500,249570.686809158,244346.818621626,30.0,HFET
320065:6961,410:410,07/23/18 00:48:25,STABLE BEAMS,6500,249450.672720109,244239.484321575,29.9,HFET
320065:6961,411:411,07/23/18 00:48:49,STABLE BEAMS,6500,249287.337915683,244101.395272983,29.9,HFET
320065:6961,412:412,07/23/18 00:49:12,STABLE BEAMS,6500,249165.730316347,243966.538773831,29.9,HFET
320065:6961,413:413,07/23/18 00:49:35,STABLE BEAMS,6500,249053.046374617,243765.415011169,29.9,HFET
320065:6961,414:414,07/23/18 00:49:59,STABLE BEAMS,6500,248932.599761347,243756.218180370,29.9,HFET
320065:6961,415:415,07/23/18 00:50:22,STABLE BEAMS,6500,248720.617364300,243537.474746819,29.9,HFET
320065:6961,416:416,07/23/18 00:50:45,STABLE BEAMS,6500,248527.688797400,243360.117051867,29.8,HFET
320065:6961,417:417,07/23/18 00:51:08,STABLE BEAMS,6500,248321.898326041,243150.593213549,29.8,HFET
320065:6961,418:418,07/23/18 00:51:32,STABLE BEAMS,6500,248111.941963502,242963.833807904,29.8,HFET
320065:6961,419:419,07/23/18 00:51:55,STABLE BEAMS,6500,247732.982452802,239124.703295410,29.8,HFET
320065:6961,420:420,07/23/18 00:52:18,STABLE BEAMS,6500,247808.992893495,242662.910772405,29.7,HFET
320065:6961,421:421,07/23/18 00:52:42,STABLE BEAMS,6500,247790.804111790,242663.047359001,29.7,HFET
320065:6961,422:422,07/23/18 00:53:05,STABLE BEAMS,6500,247257.661098599,242133.250717413,29.7,HFET
320065:6961,423:423,07/23/18 00:53:28,STABLE BEAMS,6500,246906.588017923,241782.245930035,29.7,HFET
320065:6961,424:424,07/23/18 00:53:52,STABLE BEAMS,6500,246510.464124988,241419.130464475,29.6,HFET
320065:6961,425:425,07/23/18 00:54:15,STABLE BEAMS,6500,246092.144910197,241003.087692952,29.5,HFET
320065:6961,426:426,07/23/18 00:54:38,STABLE BEAMS,6500,246136.148558553,98144.913220827,29.5,HFET
320065:6961,427:427,07/23/18 00:55:02,STABLE BEAMS,6500,245933.158112412,0,29.5,HFET
320065:6961,428:428,07/23/18 00:55:25,STABLE BEAMS,6500,245907.525361223,0,29.5,HFET
320065:6961,429:429,07/23/18 00:55:48,STABLE BEAMS,6500,245815.693639822,168657.367810897,29.5,HFET
320065:6961,430:430,07/23/18 00:56:12,STABLE BEAMS,6500,245737.520578025,240674.392049593,29.5,HFET
320065:6961,431:431,07/23/18 00:56:35,STABLE BEAMS,6500,245693.699045130,240613.611014357,29.5,HFET
320065:6961,432:432,07/23/18 00:56:58,STABLE BEAMS,6500,245662.352421340,240604.619063452,29.5,HFET
320065:6961,433:433,07/23/18 00:57:22,STABLE BEAMS,6500,245695.269790984,240633.029075427,29.5,HFET
320065:6961,434:434,07/23/18 00:57:45,STABLE BEAMS,6500,246325.184407466,241217.209946670,29.6,HFET
320065:6961,435:435,07/23/18 00:58:08,STABLE BEAMS,6500,246049.712007696,240969.441861462,29.5,HFET
320065:6961,436:436,07/23/18 00:58:31,STABLE BEAMS,6500,245931.792246452,240854.322125437,29.5,HFET
320065:6961,437:437,07/23/18 00:58:55,STABLE BEAMS,6500,245825.778283496,240758.347277289,29.5,HFET
320065:6961,438:438,07/23/18 00:59:18,STABLE BEAMS,6500,245691.581952891,240637.377082068,29.5,HFET
320065:6961,439:439,07/23/18 00:59:41,STABLE BEAMS,6500,245883.281240427,240827.847090239,29.5,HFET
320065:6961,440:440,07/23/18 01:00:05,STABLE BEAMS,6500,245747.491399535,237229.427688824,29.5,HFET
320065:6961,441:441,07/23/18 01:00:28,STABLE BEAMS,6500,245670.866319159,240601.614158339,29.5,HFET
320065:6961,442:442,07/23/18 01:00:51,STABLE BEAMS,6500,245322.160739481,240276.492530910,29.4,HFET
320065:6961,443:443,07/23/18 01:01:15,STABLE BEAMS,6500,245174.305749273,240128.045665452,29.4,HFET
320065:6961,444:444,07/23/18 01:01:38,STABLE BEAMS,6500,244995.969183716,239949.618042165,29.4,HFET
320065:6961,445:445,07/23/18 01:02:01,STABLE BEAMS,6500,244896.556906235,239870.238465435,29.4,HFET
320065:6961,446:446,07/23/18 01:02:25,STABLE BEAMS,6500,244793.525083959,239778.042513112,29.4,HFET
320065:6961,447:447,07/23/18 01:02:48,STABLE BEAMS,6500,244576.147516369,239549.077849291,29.4,HFET
320065:6961,448:448,07/23/18 01:03:11,STABLE BEAMS,6500,244431.547840033,239422.279959305,29.3,HFET
320065:6961,449:449,07/23/18 01:03:34,STABLE BEAMS,6500,244287.858741004,239278.977855631,29.3,HFET
320065:6961,450:450,07/23/18 01:03:58,STABLE BEAMS,6500,244170.325975116,239156.049919200,29.3,HFET
320065:6961,451:451,07/23/18 01:04:21,STABLE BEAMS,6500,244054.318426217,239051.379057771,29.3,HFET
320065:6961,452:452,07/23/18 01:04:44,STABLE BEAMS,6500,243868.105366955,235446.767730670,29.3,HFET
320065:6961,453:453,07/23/18 01:05:08,STABLE BEAMS,6500,243648.314769502,238663.268245137,29.3,HFET
320065:6961,454:454,07/23/18 01:05:31,STABLE BEAMS,6500,243360.936571443,238381.399039786,29.2,HFET
320065:6961,455:455,07/23/18 01:05:54,STABLE BEAMS,6500,243242.106232893,238269.580146498,29.2,HFET
320065:6961,456:456,07/23/18 01:06:18,STABLE BEAMS,6500,243168.053533409,238176.223208108,29.2,HFET
320065:6961,457:457,07/23/18 01:06:41,STABLE BEAMS,6500,242941.979952538,237962.192012121,29.2,HFET
320065:6961,458:458,07/23/18 01:07:04,STABLE BEAMS,6500,242675.453974808,237711.191377473,29.1,HFET
320065:6961,459:459,07/23/18 01:07:28,STABLE BEAMS,6500,242346.189220632,237403.871536394,29.1,HFET
320065:6961,460:460,07/23/18 01:07:51,STABLE BEAMS,6500,242080.778700103,237152.165204333,29.1,HFET
320065:6961,461:461,07/23/18 01:08:14,STABLE BEAMS,6500,241854.181537280,236933.171362024,29.0,HFET
320065:6961,462:462,07/23/18 01:08:38,STABLE BEAMS,6500,242003.243042420,237016.079425817,29.0,HFET
320065:6961,463:463,07/23/18 01:09:01,STABLE BEAMS,6500,241831.553691204,233518.256052382,29.0,HFET
320065:6961,464:464,07/23/18 01:09:24,STABLE BEAMS,6500,241531.404646416,236621.958802957,29.0,HFET
320065:6961,465:465,07/23/18 01:09:47,STABLE BEAMS,6500,241395.569276659,236474.763981297,29.0,HFET
320065:6961,466:466,07/23/18 01:10:11,STABLE BEAMS,6500,241300.687121280,236050.776422770,29.0,HFET
320065:6961,467:467,07/23/18 01:10:34,STABLE BEAMS,6500,241218.120523977,236314.229202090,29.0,HFET
320065:6961,468:468,07/23/18 01:10:57,STABLE BEAMS,6500,241203.665109230,236295.311958539,28.9,HFET
320065:6961,469:469,07/23/18 01:11:21,STABLE BEAMS,6500,241240.042672640,232959.298172541,28.9,HFET
320065:6961,470:470,07/23/18 01:11:44,STABLE BEAMS,6500,241239.815028314,236347.875033580,29.0,HFET
320065:6961,471:471,07/23/18 01:12:07,STABLE BEAMS,6500,241171.407908133,236268.040168197,28.9,HFET
320065:6961,472:472,07/23/18 01:12:31,STABLE BEAMS,6500,241004.248679018,236116.907099684,28.9,HFET
320065:6961,473:473,07/23/18 01:12:54,STABLE BEAMS,6500,240864.702706736,235962.928477087,28.9,HFET
320065:6961,474:474,07/23/18 01:13:17,STABLE BEAMS,6500,240722.470531397,235841.366406616,28.9,HFET
320065:6961,475:475,07/23/18 01:13:41,STABLE BEAMS,6500,240619.575295718,235725.677559774,28.9,HFET
320065:6961,476:476,07/23/18 01:14:04,STABLE BEAMS,6500,240568.127677878,235697.222018933,28.9,HFET
320065:6961,477:477,07/23/18 01:14:27,STABLE BEAMS,6500,240514.836140991,235622.668501931,28.9,HFET
320065:6961,478:478,07/23/18 01:14:51,STABLE BEAMS,6500,240447.225775954,235576.479468038,28.9,HFET
320065:6961,479:479,07/23/18 01:15:14,STABLE BEAMS,6500,240265.588367659,231738.236768418,28.8,HFET
320065:6961,480:480,07/23/18 01:15:37,STABLE BEAMS,6500,240001.930708446,235145.844695171,28.8,HFET
320065:6961,481:481,07/23/18 01:16:00,STABLE BEAMS,6500,240170.296452492,235308.132335694,28.8,HFET
320065:6961,482:482,07/23/18 01:16:24,STABLE BEAMS,6500,240123.196841293,235262.307532724,28.8,HFET
320065:6961,483:483,07/23/18 01:16:47,STABLE BEAMS,6500,239663.605710067,234809.067678214,28.8,HFET
320065:6961,484:484,07/23/18 01:17:10,STABLE BEAMS,6500,239599.569360959,234755.093208347,28.8,HFET
320065:6961,485:485,07/23/18 01:17:34,STABLE BEAMS,6500,239598.818134681,234757.984291297,28.8,HFET
320065:6961,486:486,07/23/18 01:17:57,STABLE BEAMS,6500,239542.703808143,234687.050319089,28.7,HFET
320065:6961,487:487,07/23/18 01:18:20,STABLE BEAMS,6500,239385.788573731,234552.330406533,28.7,HFET
320065:6961,488:488,07/23/18 01:18:44,STABLE BEAMS,6500,239360.155822542,234530.112320244,28.7,HFET
320065:6961,489:489,07/23/18 01:19:07,STABLE BEAMS,6500,239855.874108419,235002.110067277,28.8,HFET
320065:6961,490:490,07/23/18 01:19:30,STABLE BEAMS,6500,239627.751728607,234795.090316553,28.8,HFET
320065:6961,491:491,07/23/18 01:19:54,STABLE BEAMS,6500,239484.130922876,231271.110609977,28.7,HFET
320065:6961,492:492,07/23/18 01:20:17,STABLE BEAMS,6500,239272.512756752,234442.765192080,28.7,HFET
320065:6961,493:493,07/23/18 01:20:40,STABLE BEAMS,6500,239134.719645785,234319.746197917,28.7,HFET
320065:6961,494:494,07/23/18 01:21:03,STABLE BEAMS,6500,239093.220085023,234270.757138806,28.7,HFET
320065:6961,495:495,07/23/18 01:21:27,STABLE BEAMS,6500,238832.316922163,234015.795492874,28.7,HFET
320065:6961,496:496,07/23/18 01:21:50,STABLE BEAMS,6500,238441.201204416,233618.009796353,28.6,HFET
320065:6961,497:497,07/23/18 01:22:13,STABLE BEAMS,6500,238447.825654324,233651.427983517,28.6,HFET
320065:6961,498:498,07/23/18 01:22:37,STABLE BEAMS,6500,237920.350984869,233136.086756676,28.6,HFET
320065:6961,499:499,07/23/18 01:23:00,STABLE BEAMS,6500,238108.499020907,233316.449356740,28.6,HFET
320065:6961,500:500,07/23/18 01:23:23,STABLE BEAMS,6500,237914.750934431,233132.421683015,28.6,HFET
320065:6961,501:501,07/23/18 01:23:47,STABLE BEAMS,6500,237566.500643406,232801.882120610,28.5,HFET
320065:6961,502:502,07/23/18 01:24:10,STABLE BEAMS,6500,237148.682246135,229077.051824565,28.5,HFET
320065:6961,503:503,07/23/18 01:24:33,STABLE BEAMS,6500,237016.648536634,232270.287088841,28.4,HFET
320065:6961,504:504,07/23/18 01:24:57,STABLE BEAMS,6500,237043.669918216,232289.955558670,28.4,HFET
320065:6961,505:505,07/23/18 01:25:20,STABLE BEAMS,6500,236760.321024741,232023.088114450,28.4,HFET
320065:6961,506:506,07/23/18 01:25:43,STABLE BEAMS,6500,236923.633064734,232166.617862450,28.4,HFET
320065:6961,507:507,07/23/18 01:26:07,STABLE BEAMS,6500,236709.351459987,231960.235515841,28.4,HFET
320065:6961,508:508,07/23/18 01:26:30,STABLE BEAMS,6500,236513.349694677,231767.557357700,28.4,HFET
320065:6961,509:509,07/23/18 01:26:53,STABLE BEAMS,6500,236412.594315668,231682.805374860,28.4,HFET
320065:6961,510:510,07/23/18 01:27:16,STABLE BEAMS,6500,236266.924710996,231542.075652079,28.4,HFET
320065:6961,511:511,07/23/18 01:27:40,STABLE BEAMS,6500,236094.643484530,231373.163561648,28.3,HFET
320065:6961,512:512,07/23/18 01:28:03,STABLE BEAMS,6500,236083.170210463,231361.553700985,28.4,HFET
320065:6961,513:513,07/23/18 01:28:26,STABLE BEAMS,6500,235799.821316988,231093.274861940,28.3,HFET
320065:6961,514:514,07/23/18 01:28:50,STABLE BEAMS,6500,235888.420488950,227877.548338183,28.3,HFET
320065:6961,515:515,07/23/18 01:29:13,STABLE BEAMS,6500,235857.255980621,231141.262286013,28.3,HFET
320065:6961,516:516,07/23/18 01:29:36,STABLE BEAMS,6500,235707.602600232,231007.339128601,28.3,HFET
320065:6961,517:517,07/23/18 01:30:00,STABLE BEAMS,6500,235287.849226183,230599.468788407,28.3,HFET
320065:6961,518:518,07/23/18 01:30:23,STABLE BEAMS,6500,235124.833123815,230445.990983328,28.2,HFET
320065:6961,519:519,07/23/18 01:30:46,STABLE BEAMS,6500,234776.537303925,230095.350426873,28.2,HFET
320065:6961,520:520,07/23/18 01:31:10,STABLE BEAMS,6500,234721.379083559,230035.662084406,28.2,HFET
320065:6961,521:521,07/23/18 01:31:33,STABLE BEAMS,6500,234199.185762484,229563.391164181,28.1,HFET
320065:6961,522:522,07/23/18 01:31:56,STABLE BEAMS,6500,234577.462340203,229918.607371604,28.1,HFET
320065:6961,523:523,07/23/18 01:32:20,STABLE BEAMS,6500,234772.075475121,230115.519714221,28.2,HFET
320065:6961,524:524,07/23/18 01:32:43,STABLE BEAMS,6500,234408.914480696,229765.584855179,28.2,HFET
320065:6961,525:525,07/23/18 01:33:06,STABLE BEAMS,6500,234268.002642453,229610.012722294,28.1,HFET
320065:6961,526:526,07/23/18 01:33:29,STABLE BEAMS,6500,234129.094074285,226198.284433227,28.1,HFET
320065:6961,527:527,07/23/18 01:33:53,STABLE BEAMS,6500,234015.727199576,229368.664207100,28.1,HFET
320065:6961,528:528,07/23/18 01:34:16,STABLE BEAMS,6500,233873.790961862,229231.235327056,28.1,HFET
320065:6961,529:529,07/23/18 01:34:39,STABLE BEAMS,6500,233805.042375191,229162.395682654,28.1,HFET
320065:6961,530:530,07/23/18 01:35:03,STABLE BEAMS,6500,233710.752095061,229082.606346137,28.1,HFET
320065:6961,531:531,07/23/18 01:35:26,STABLE BEAMS,6500,233464.440933545,228770.505974196,28.0,HFET
320065:6961,532:532,07/23/18 01:35:49,STABLE BEAMS,6500,233306.956588316,228682.976730570,28.0,HFET
320065:6961,533:533,07/23/18 01:36:13,STABLE BEAMS,6500,233099.253904612,228474.545585021,28.0,HFET
320065:6961,534:534,07/23/18 01:36:36,STABLE BEAMS,6500,232818.454627596,228217.808313340,28.0,HFET
320065:6961,535:535,07/23/18 01:36:59,STABLE BEAMS,6500,232828.607564568,228170.048533593,27.9,HFET
320065:6961,536:536,07/23/18 01:37:23,STABLE BEAMS,6500,232505.284327320,227008.265712149,27.9,HFET
320065:6961,537:537,07/23/18 01:37:46,STABLE BEAMS,6500,232038.909395157,223333.335052522,27.9,HFET
320065:6961,538:538,07/23/18 01:38:09,STABLE BEAMS,6500,231925.292111688,226480.563398367,27.8,HFET
320065:6961,539:539,07/23/18 01:38:32,STABLE BEAMS,6500,231737.940830793,226257.585780339,27.8,HFET
320065:6961,540:540,07/23/18 01:38:56,STABLE BEAMS,6500,231547.539115920,226107.454346864,27.8,HFET
320065:6961,541:541,07/23/18 01:39:19,STABLE BEAMS,6500,231537.477236679,222872.992695018,27.8,HFET
320065:6961,542:542,07/23/18 01:39:42,STABLE BEAMS,6500,231560.059553890,222743.713481871,27.8,HFET
320065:6961,543:543,07/23/18 01:40:06,STABLE BEAMS,6500,231612.690922229,226181.894041703,27.8,HFET
320065:6961,544:544,07/23/18 01:40:29,STABLE BEAMS,6500,231558.921332256,226105.815307712,27.8,HFET
320065:6961,545:545,07/23/18 01:40:52,STABLE BEAMS,6500,231498.959816597,226074.036159701,27.8,HFET
320065:6961,546:546,07/23/18 01:41:16,STABLE BEAMS,6500,231917.233502522,226468.247840291,27.8,HFET
320065:6961,547:547,07/23/18 01:41:39,STABLE BEAMS,6500,232015.530322802,226554.980328774,27.8,HFET
320065:6961,548:548,07/23/18 01:42:02,STABLE BEAMS,6500,231951.448444829,223248.674127413,27.8,HFET
320065:6961,549:549,07/23/18 01:42:26,STABLE BEAMS,6500,231848.325564823,226403.483029338,27.8,HFET
320065:6961,550:550,07/23/18 01:42:49,STABLE BEAMS,6500,231746.113262123,226312.288712052,27.8,HFET
320065:6961,551:551,07/23/18 01:43:12,STABLE BEAMS,6500,231679.072007902,226226.990382828,27.8,HFET
320065:6961,552:552,07/23/18 01:43:36,STABLE BEAMS,6500,231622.479628278,226159.471075521,27.8,HFET
320065:6961,553:553,07/23/18 01:43:59,STABLE BEAMS,6500,231440.956042147,225672.198394165,27.8,HFET
320065:6961,554:554,07/23/18 01:44:22,STABLE BEAMS,6500,231307.510937821,225877.396990275,27.8,HFET
320065:6961,555:555,07/23/18 01:44:45,STABLE BEAMS,6500,231578.885739710,226136.092003166,27.8,HFET
320065:6961,556:556,07/23/18 01:45:09,STABLE BEAMS,6500,231507.473714416,226046.263551840,27.8,HFET
320065:6961,557:557,07/23/18 01:45:32,STABLE BEAMS,6500,231375.553827079,225932.828383833,27.8,HFET
320065:6961,558:558,07/23/18 01:45:55,STABLE BEAMS,6500,231013.371703259,225604.997788916,27.7,HFET
320065:6961,559:559,07/23/18 01:46:19,STABLE BEAMS,6500,231012.620476981,225604.451442531,27.7,HFET
320065:6961,560:560,07/23/18 01:46:42,STABLE BEAMS,6500,230934.584001779,225497.458608970,27.7,HFET
320065:6961,561:561,07/23/18 01:47:05,STABLE BEAMS,6500,230821.057776041,225385.616951250,27.7,HFET
320065:6961,562:562,07/23/18 01:47:29,STABLE BEAMS,6500,230731.502497907,225020.088455827,27.7,HFET
320065:6961,563:563,07/23/18 01:47:52,STABLE BEAMS,6500,230532.882822839,225147.887980851,27.7,HFET
320065:6961,564:564,07/23/18 01:48:15,STABLE BEAMS,6500,230300.253085359,224890.581598353,27.6,HFET
320065:6961,565:565,07/23/18 01:48:39,STABLE BEAMS,6500,230353.863324303,224969.437593131,27.6,HFET
320065:6961,566:566,07/23/18 01:49:02,STABLE BEAMS,6500,230253.585998380,224862.945577089,27.6,HFET
320065:6961,567:567,07/23/18 01:49:25,STABLE BEAMS,6500,229915.033355674,224534.614164653,27.6,HFET
320065:6961,568:568,07/23/18 01:49:49,STABLE BEAMS,6500,229808.518575199,224428.668494994,27.6,HFET
320065:6961,569:569,07/23/18 01:50:12,STABLE BEAMS,6500,229726.953612933,224377.949339000,27.6,HFET
320065:6961,570:570,07/23/18 01:50:35,STABLE BEAMS,6500,229575.888837718,224199.681066741,27.6,HFET
320065:6961,571:571,07/23/18 01:50:58,STABLE BEAMS,6500,229408.092204489,224074.931975696,27.5,HFET
320065:6961,572:572,07/23/18 01:51:22,STABLE BEAMS,6500,229257.232309168,220638.413219448,27.5,HFET
320065:6961,573:573,07/23/18 01:51:45,STABLE BEAMS,6500,229191.989445129,223858.282869951,27.5,HFET
320065:6961,574:574,07/23/18 01:52:08,STABLE BEAMS,6500,229015.109803263,223688.460202214,27.5,HFET
320065:6961,575:575,07/23/18 01:52:32,STABLE BEAMS,6500,228861.905171377,223533.388886849,27.5,HFET
320065:6961,576:576,07/23/18 01:52:55,STABLE BEAMS,6500,228502.750717102,223191.876867895,27.5,HFET
320065:6961,577:577,07/23/18 01:53:18,STABLE BEAMS,6500,228509.261344846,223211.841275349,27.4,HFET
320065:6961,578:578,07/23/18 01:53:42,STABLE BEAMS,6500,228267.116074508,222964.665065390,27.4,HFET
320065:6961,579:579,07/23/18 01:54:05,STABLE BEAMS,6500,227757.170018211,222462.094685279,27.4,HFET
320065:6961,580:580,07/23/18 01:54:28,STABLE BEAMS,6500,227565.926019329,222290.678507254,27.3,HFET
320065:6961,581:581,07/23/18 01:54:52,STABLE BEAMS,6500,227442.907025166,222200.895584794,27.3,HFET
320065:6961,582:582,07/23/18 01:55:15,STABLE BEAMS,6500,227243.035306301,218803.531652743,27.3,HFET
320065:6961,583:583,07/23/18 01:55:38,STABLE BEAMS,6500,227180.592467480,221924.398785553,27.3,HFET
320065:6961,584:584,07/23/18 01:56:01,STABLE BEAMS,6500,227237.298669268,221991.758741831,27.3,HFET
320065:6961,585:585,07/23/18 01:56:25,STABLE BEAMS,6500,227526.702901834,222262.405081875,27.3,HFET
320065:6961,586:586,07/23/18 01:56:48,STABLE BEAMS,6500,226992.785897932,221742.237795307,27.3,HFET
320065:6961,587:587,07/23/18 01:57:11,STABLE BEAMS,6500,227109.043855591,221870.970662071,27.3,HFET
320065:6961,588:588,07/23/18 01:57:35,STABLE BEAMS,6500,227026.226849528,221766.163214046,27.2,HFET
320065:6961,589:589,07/23/18 01:57:58,STABLE BEAMS,6500,226951.900976852,221718.835958520,27.2,HFET
320065:6961,590:590,07/23/18 01:58:21,STABLE BEAMS,6500,226843.974801552,221615.826900677,27.2,HFET
320065:6961,591:591,07/23/18 01:58:45,STABLE BEAMS,6500,226770.559506183,221550.401921176,27.2,HFET
320065:6961,592:592,07/23/18 01:59:08,STABLE BEAMS,6500,226677.589563148,221456.953925055,27.2,HFET
320065:6961,593:593,07/23/18 01:59:31,STABLE BEAMS,6500,226486.345564266,221283.010895004,27.2,HFET
320065:6961,594:594,07/23/18 01:59:55,STABLE BEAMS,6500,226556.414488032,221334.663392738,27.1,HFET
320065:6961,595:595,07/23/18 02:00:18,STABLE BEAMS,6500,226581.227719645,221366.875064970,27.2,HFET
320065:6961,596:596,07/23/18 02:00:41,STABLE BEAMS,6500,226358.067986156,221144.193384567,27.2,HFET
320065:6961,597:597,07/23/18 02:01:04,STABLE BEAMS,6500,226137.890393347,220942.523275521,27.1,HFET
320065:6961,598:598,07/23/18 02:01:28,STABLE BEAMS,6500,226040.481385941,220835.143446604,27.1,HFET
320065:6961,599:599,07/23/18 02:01:51,STABLE BEAMS,6500,226033.697585005,220827.767770419,27.1,HFET
320065:6961,600:600,07/23/18 02:02:14,STABLE BEAMS,6500,225933.351965784,220744.267831376,27.1,HFET
320065:6961,601:601,07/23/18 02:02:38,STABLE BEAMS,6500,225886.366176748,220676.566408608,27.1,HFET
320065:6961,602:602,07/23/18 02:03:01,STABLE BEAMS,6500,225726.172864032,217396.530362551,27.1,HFET
320065:6961,603:603,07/23/18 02:03:24,STABLE BEAMS,6500,225519.927104018,220344.683744675,27.1,HFET
320065:6961,604:604,07/23/18 02:03:48,STABLE BEAMS,6500,225289.118521151,220132.746876493,27.0,HFET
320065:6961,605:605,07/23/18 02:04:11,STABLE BEAMS,6500,225150.574183906,220003.809129836,27.0,HFET
320065:6961,606:606,07/23/18 02:04:34,STABLE BEAMS,6500,225388.371447604,220227.128214353,27.0,HFET
320065:6961,607:607,07/23/18 02:04:58,STABLE BEAMS,6500,225418.306676568,220252.328441322,27.1,HFET
320065:6961,608:608,07/23/18 02:05:21,STABLE BEAMS,6500,225249.781581493,220073.445529381,27.0,HFET
320065:6961,609:609,07/23/18 02:05:44,STABLE BEAMS,6500,225022.774658883,219867.131476070,27.0,HFET
320065:6961,610:610,07/23/18 02:06:08,STABLE BEAMS,6500,224679.282134287,219537.912250760,27.0,HFET
320065:6961,611:611,07/23/18 02:06:31,STABLE BEAMS,6500,224506.522854735,219378.379106590,27.0,HFET
320065:6961,612:612,07/23/18 02:06:54,STABLE BEAMS,6500,224377.357463751,216095.315390988,26.9,HFET
320065:6961,613:613,07/23/18 02:07:17,STABLE BEAMS,6500,224487.764962212,219368.021289724,26.9,HFET
320065:6961,614:614,07/23/18 02:07:41,STABLE BEAMS,6500,224437.546623737,219305.851624096,27.0,HFET
320065:6961,615:615,07/23/18 02:08:04,STABLE BEAMS,6500,224103.364752104,218974.674657575,26.9,HFET
320065:6961,616:616,07/23/18 02:08:27,STABLE BEAMS,6500,224017.861542986,218910.274077545,26.9,HFET
320065:6961,617:617,07/23/18 02:08:51,STABLE BEAMS,6500,223975.974986868,218869.776151820,26.9,HFET
320065:6961,618:618,07/23/18 02:09:14,STABLE BEAMS,6500,223991.773503143,218881.226661455,26.9,HFET
320065:6961,619:619,07/23/18 02:09:37,STABLE BEAMS,6500,223861.242246199,215638.501520549,26.9,HFET
320065:6961,620:620,07/23/18 02:10:01,STABLE BEAMS,6500,223700.297707204,218615.929963089,26.9,HFET
320065:6961,621:621,07/23/18 02:10:24,STABLE BEAMS,6500,223413.078860174,218332.171309825,26.8,HFET
320065:6961,622:622,07/23/18 02:10:47,STABLE BEAMS,6500,223161.258705951,218041.401211299,26.8,HFET
320065:6961,623:623,07/23/18 02:11:11,STABLE BEAMS,6500,222885.012315469,214699.536966104,26.8,HFET
320065:6961,624:624,07/23/18 02:11:34,STABLE BEAMS,6500,222692.265864031,217644.503327653,26.7,HFET
320065:6961,625:625,07/23/18 02:11:57,STABLE BEAMS,6500,222552.742656181,217498.833722982,26.7,HFET
320065:6961,626:626,07/23/18 02:12:21,STABLE BEAMS,6500,222466.078460996,217409.642675771,26.7,HFET
320065:6961,627:627,07/23/18 02:12:44,STABLE BEAMS,6500,222345.654612159,217321.362205866,26.7,HFET
320065:6961,628:628,07/23/18 02:13:07,STABLE BEAMS,6500,222548.781644896,217506.300456898,26.7,HFET
320065:6961,629:629,07/23/18 02:13:30,STABLE BEAMS,6500,222405.729949981,217344.764042654,26.7,HFET
320065:6961,630:630,07/23/18 02:13:54,STABLE BEAMS,6500,222206.814337289,217160.554253468,26.7,HFET
320065:6961,631:631,07/23/18 02:14:17,STABLE BEAMS,6500,221960.116180416,216946.910052836,26.7,HFET
320065:6961,632:632,07/23/18 02:14:40,STABLE BEAMS,6500,221839.396393954,216833.725293588,26.6,HFET
320065:6961,633:633,07/23/18 02:15:04,STABLE BEAMS,6500,221807.344072751,213706.757292822,26.6,HFET
320065:6961,634:634,07/23/18 02:15:27,STABLE BEAMS,6500,221721.271752816,216696.319177976,26.6,HFET
320065:6961,635:635,07/23/18 02:15:50,STABLE BEAMS,6500,221620.607431538,216590.601152645,26.6,HFET
320065:6961,636:636,07/23/18 02:16:14,STABLE BEAMS,6500,221561.306084426,216553.677242850,26.6,HFET
320065:6961,637:637,07/23/18 02:16:37,STABLE BEAMS,6500,221371.382422639,216375.636614918,26.6,HFET
320065:6961,638:638,07/23/18 02:17:00,STABLE BEAMS,6500,221266.711561211,216277.157679177,26.6,HFET
320065:6961,639:639,07/23/18 02:17:24,STABLE BEAMS,6500,221242.057680626,216253.710313524,26.5,HFET
320065:6961,640:640,07/23/18 02:17:47,STABLE BEAMS,6500,221107.360532503,216129.234395671,26.6,HFET
320065:6961,641:641,07/23/18 02:18:10,STABLE BEAMS,6500,221015.210109044,216025.701755876,26.5,HFET
320065:6961,642:642,07/23/18 02:18:33,STABLE BEAMS,6500,220805.435861967,215828.630062230,26.5,HFET
320065:6961,643:643,07/23/18 02:18:57,STABLE BEAMS,6500,220647.200290460,212603.888823135,26.5,HFET
320065:6961,644:644,07/23/18 02:19:20,STABLE BEAMS,6500,220717.565151851,215757.377387965,26.5,HFET
320065:6961,645:645,07/23/18 02:19:43,STABLE BEAMS,6500,220539.456230621,215570.891155511,26.5,HFET
320065:6961,646:646,07/23/18 02:20:07,STABLE BEAMS,6500,220445.097657193,215497.270980248,26.5,HFET
320065:6961,647:647,07/23/18 02:20:30,STABLE BEAMS,6500,220324.491692894,215370.814556752,26.4,HFET
320065:6961,648:648,07/23/18 02:20:53,STABLE BEAMS,6500,220229.564008649,215295.987866557,26.4,HFET
320065:6961,649:649,07/23/18 02:21:17,STABLE BEAMS,6500,220120.203674091,215164.728147768,26.4,HFET
