#run:fill,ls,time,beamstatus,E(GeV),delivered(/ub),recorded(/ub),avgpu,source
323696:7234,62:62,09/29/18 02:56:53,STABLE BEAMS,6500,379416.461156897,368853.946512298,45.6,HFET
323696:7234,63:63,09/29/18 02:57:16,STABLE BEAMS,6500,379069.326323074,363198.783383351,45.5,HFET
323696:7234,64:64,09/29/18 02:57:39,STABLE BEAMS,6500,379020.610437155,368464.060073915,45.5,HFET
323696:7234,65:65,09/29/18 02:58:03,STABLE BEAMS,6500,378879.038430364,368036.270855133,45.5,HFET
323696:7234,66:66,09/29/18 02:58:26,STABLE BEAMS,6500,378821.717588894,368198.717846684,45.5,HFET
323696:7234,67:67,09/29/18 02:58:49,STABLE BEAMS,6500,377986.786491764,366954.140783611,45.4,HFET
323696:7234,68:68,09/29/18 02:59:13,STABLE BEAMS,6500,378801.639359277,357162.520887034,45.4,HFET
323696:7234,69:69,09/29/18 02:59:36,STABLE BEAMS,6500,378684.379766581,368129.195269302,45.5,HFET
323696:7234,70:70,09/29/18 02:59:59,STABLE BEAMS,6500,378662.298266889,368160.610186390,45.4,HFET
323696:7234,71:71,09/29/18 03:00:23,STABLE BEAMS,6500,377561.228187383,361821.649028826,45.4,HFET
323696:7234,72:72,09/29/18 03:00:46,STABLE BEAMS,6500,376990.888091205,366593.939165433,45.3,HFET
323696:7234,73:73,09/29/18 03:01:09,STABLE BEAMS,6500,378064.390442744,362301.454976265,45.3,HFET
323696:7234,74:74,09/29/18 03:01:33,STABLE BEAMS,6500,377635.167064703,367159.202793125,45.4,HFET
323696:7234,75:75,09/29/18 03:01:56,STABLE BEAMS,6500,377151.991981229,366749.784471509,45.3,HFET
323696:7234,76:76,09/29/18 03:02:19,STABLE BEAMS,6500,376586.022656124,348981.712246367,45.2,HFET
323696:7234,77:77,09/29/18 03:02:42,STABLE BEAMS,6500,376165.199353739,360601.042913357,45.2,HFET
323696:7234,78:78,09/29/18 03:03:06,STABLE BEAMS,6500,376016.137848599,365691.352174399,45.1,HFET
323696:7234,79:79,09/29/18 03:03:29,STABLE BEAMS,6500,375786.558545097,365537.464609533,45.1,HFET
323696:7234,80:80,09/29/18 03:03:52,STABLE BEAMS,6500,375460.412518197,348566.784932044,45.1,HFET
323696:7234,81:81,09/29/18 03:04:16,STABLE BEAMS,6500,375208.751715002,364907.299584291,45.0,HFET
323696:7234,82:82,09/29/18 03:04:39,STABLE BEAMS,6500,375148.744670477,360083.129305623,45.0,HFET
323696:7234,83:83,09/29/18 03:05:03,STABLE BEAMS,6500,375032.395655088,364388.088403896,45.0,HFET
323696:7234,84:84,09/29/18 03:05:26,STABLE BEAMS,6500,374893.737495679,364691.105767200,45.0,HFET
323696:7234,85:85,09/29/18 03:05:49,STABLE BEAMS,6500,374573.373634679,364407.961753619,45.0,HFET
323696:7234,86:86,09/29/18 03:06:12,STABLE BEAMS,6500,374224.759112731,363890.230261347,44.9,HFET
323696:7234,87:87,09/29/18 03:06:36,STABLE BEAMS,6500,373842.362172698,358408.509344933,44.9,HFET
323696:7234,88:88,09/29/18 03:06:59,STABLE BEAMS,6500,373515.214510761,358156.484310815,44.8,HFET
323696:7234,89:89,09/29/18 03:07:22,STABLE BEAMS,6500,372996.549676750,362769.309596551,44.8,HFET
323696:7234,90:90,09/29/18 03:07:46,STABLE BEAMS,6500,372345.008849229,215052.636081288,44.7,HFET
323696:7234,91:91,09/29/18 03:08:09,STABLE BEAMS,6500,371852.955637012,361711.241530364,44.7,HFET
323696:7234,92:92,09/29/18 03:08:32,STABLE BEAMS,6500,371023.670119183,361053.167310666,44.6,HFET
323696:7234,93:93,09/29/18 03:08:55,STABLE BEAMS,6500,371379.478201855,361425.388549295,44.5,HFET
323696:7234,94:94,09/29/18 03:09:19,STABLE BEAMS,6500,370994.167414440,361000.695293356,44.6,HFET
323696:7234,95:95,09/29/18 03:09:42,STABLE BEAMS,6500,370864.045917284,355723.922564292,44.5,HFET
323696:7234,96:96,09/29/18 03:10:05,STABLE BEAMS,6500,370794.250166709,355708.032990287,44.5,HFET
323696:7234,97:97,09/29/18 03:10:29,STABLE BEAMS,6500,370472.748084075,360612.151956501,44.5,HFET
323696:7234,98:98,09/29/18 03:10:52,STABLE BEAMS,6500,370392.731103231,360416.468893248,44.5,HFET
323696:7234,99:99,09/29/18 03:11:15,STABLE BEAMS,6500,370113.798509694,359668.293049032,44.4,HFET
323696:7234,100:100,09/29/18 03:11:39,STABLE BEAMS,6500,369867.487348178,359918.770101728,44.4,HFET
323696:7234,101:101,09/29/18 03:12:02,STABLE BEAMS,6500,369797.896477498,359894.912976287,44.4,HFET
323696:7234,102:102,09/29/18 03:12:25,STABLE BEAMS,6500,369497.724668277,359648.852223529,44.4,HFET
323696:7234,103:103,09/29/18 03:12:49,STABLE BEAMS,6500,369224.756356101,359282.526972963,44.3,HFET
323696:7234,104:104,09/29/18 03:13:12,STABLE BEAMS,6500,368909.810430076,359157.755117485,44.3,HFET
323696:7234,105:105,09/29/18 03:13:35,STABLE BEAMS,6500,368493.631071957,358725.686185360,44.3,HFET
323696:7234,106:106,09/29/18 03:13:59,STABLE BEAMS,6500,368040.527804042,358202.969282333,44.2,HFET
323696:7234,107:107,09/29/18 03:14:22,STABLE BEAMS,6500,367610.006853339,357858.179185074,44.1,HFET
323696:7234,108:108,09/29/18 03:14:45,STABLE BEAMS,6500,367170.994769249,352231.471596969,44.1,HFET
323696:7234,109:109,09/29/18 03:15:08,STABLE BEAMS,6500,366842.458476919,357161.086727776,44.0,HFET
323696:7234,110:110,09/29/18 03:15:32,STABLE BEAMS,6500,366625.832135607,356870.794682335,44.0,HFET
323696:7234,111:111,09/29/18 03:15:55,STABLE BEAMS,6500,366477.385270149,356724.988491068,44.0,HFET
323696:7234,112:112,09/29/18 03:16:18,STABLE BEAMS,6500,366188.276975208,248265.169359821,44.0,HFET
323696:7234,113:113,09/29/18 03:16:42,STABLE BEAMS,6500,367301.116266405,357530.644527782,44.0,HFET
323696:7234,114:114,09/29/18 03:17:05,STABLE BEAMS,6500,367942.276512628,358151.589957791,44.2,HFET
323696:7234,115:115,09/29/18 03:17:28,STABLE BEAMS,6500,367048.248948279,357301.748157259,44.1,HFET
323696:7234,116:116,09/29/18 03:17:52,STABLE BEAMS,6500,366735.055883570,357027.322921392,44.0,HFET
323696:7234,117:117,09/29/18 03:18:15,STABLE BEAMS,6500,366594.439982952,356884.749279564,44.0,HFET
323696:7234,118:118,09/29/18 03:18:38,STABLE BEAMS,6500,366510.279875361,356882.632187325,44.0,HFET
323696:7234,119:119,09/29/18 03:19:02,STABLE BEAMS,6500,365473.246144963,355897.023310334,43.9,HFET
323696:7234,120:120,09/29/18 03:19:25,STABLE BEAMS,6500,365541.744322875,355921.904835246,43.9,HFET
323696:7234,121:121,09/29/18 03:19:48,STABLE BEAMS,6500,365108.787577876,350444.850627529,43.8,HFET
323696:7234,122:122,09/29/18 03:20:12,STABLE BEAMS,6500,364706.699403581,350084.831124813,43.8,HFET
323696:7234,123:123,09/29/18 03:20:35,STABLE BEAMS,6500,364078.014066463,349514.331677606,43.7,HFET
323696:7234,124:124,09/29/18 03:20:58,STABLE BEAMS,6500,363450.694595306,353998.515154310,43.6,HFET
323696:7234,125:125,09/29/18 03:21:21,STABLE BEAMS,6500,363445.754713416,353968.807569672,43.6,HFET
323696:7234,126:126,09/29/18 03:21:45,STABLE BEAMS,6500,363230.425944766,353764.838252926,43.6,HFET
323696:7234,127:127,09/29/18 03:22:08,STABLE BEAMS,6500,362967.587805129,353498.266746330,43.6,HFET
323696:7234,128:128,09/29/18 03:22:31,STABLE BEAMS,6500,362648.999569877,353205.311262267,43.5,HFET
323696:7234,129:129,09/29/18 03:22:55,STABLE BEAMS,6500,362833.050008034,353367.075320838,43.5,HFET
323696:7234,130:130,09/29/18 03:23:18,STABLE BEAMS,6500,362781.807270088,353347.088148952,43.5,HFET
323696:7234,131:131,09/29/18 03:23:41,STABLE BEAMS,6500,362885.430967614,353396.486967851,43.6,HFET
323696:7234,132:132,09/29/18 03:24:05,STABLE BEAMS,6500,362775.182820181,348314.395667004,43.5,HFET
323696:7234,133:133,09/29/18 03:24:28,STABLE BEAMS,6500,362648.771925550,353191.265607308,43.5,HFET
323696:7234,134:134,09/29/18 03:24:51,STABLE BEAMS,6500,362590.016924822,353105.807927056,43.5,HFET
323696:7234,135:135,09/29/18 03:25:15,STABLE BEAMS,6500,362372.730414963,352921.962368792,43.5,HFET
323696:7234,136:136,09/29/18 03:25:38,STABLE BEAMS,6500,362074.174880462,352703.105113078,43.5,HFET
323696:7234,137:137,09/29/18 03:26:01,STABLE BEAMS,6500,361735.918175381,352316.792690625,43.4,HFET
323696:7234,138:138,09/29/18 03:26:25,STABLE BEAMS,6500,361469.506019814,352149.952163568,43.4,HFET
323696:7234,139:139,09/29/18 03:26:48,STABLE BEAMS,6500,360816.007451083,351526.639232561,43.3,HFET
323696:7234,140:140,09/29/18 03:27:11,STABLE BEAMS,6500,360335.245397472,351090.131236065,43.3,HFET
323696:7234,141:141,09/29/18 03:27:34,STABLE BEAMS,6500,360062.459200757,345692.024080857,43.2,HFET
323696:7234,142:142,09/29/18 03:27:58,STABLE BEAMS,6500,359916.152191970,350628.377483735,43.2,HFET
323696:7234,143:143,09/29/18 03:28:21,STABLE BEAMS,6500,359927.716523768,345642.147208872,43.2,HFET
323696:7234,144:144,09/29/18 03:28:44,STABLE BEAMS,6500,359752.498685487,350537.046579853,43.2,HFET
323696:7234,145:145,09/29/18 03:29:08,STABLE BEAMS,6500,359519.368130488,350303.597322796,43.1,HFET
323696:7234,146:146,09/29/18 03:29:31,STABLE BEAMS,6500,359344.719403024,350167.420486549,43.1,HFET
323696:7234,147:147,09/29/18 03:29:54,STABLE BEAMS,6500,359265.476412891,349983.665986016,43.1,HFET
323696:7234,148:148,09/29/18 03:30:18,STABLE BEAMS,6500,359096.086269375,349829.983301044,43.1,HFET
323696:7234,149:149,09/29/18 03:30:41,STABLE BEAMS,6500,359028.703548664,349772.320993084,43.1,HFET
323696:7234,150:150,09/29/18 03:31:04,STABLE BEAMS,6500,358732.879746084,349532.634281475,43.1,HFET
323696:7234,151:151,09/29/18 03:31:28,STABLE BEAMS,6500,359963.160745439,350148.389420835,43.2,HFET
323696:7234,152:152,09/29/18 03:31:51,STABLE BEAMS,6500,359159.963267454,349900.575806761,43.1,HFET
323696:7234,153:153,09/29/18 03:32:14,STABLE BEAMS,6500,358863.797998384,349657.246785924,43.1,HFET
323696:7234,154:154,09/29/18 03:32:37,STABLE BEAMS,6500,358386.837605029,349193.922287740,43.0,HFET
323696:7234,155:155,09/29/18 03:33:01,STABLE BEAMS,6500,357908.761754473,348623.240725072,43.0,HFET
323696:7234,156:156,09/29/18 03:33:24,STABLE BEAMS,6500,357177.886879088,348076.507345576,42.9,HFET
323696:7234,157:157,09/29/18 03:33:47,STABLE BEAMS,6500,357019.423663254,347903.543186130,42.8,HFET
323696:7234,158:158,09/29/18 03:34:11,STABLE BEAMS,6500,356891.760724827,337450.343347224,42.8,HFET
323696:7234,159:159,09/29/18 03:34:34,STABLE BEAMS,6500,356526.141171673,342073.367098797,42.8,HFET
323696:7234,160:160,09/29/18 03:34:57,STABLE BEAMS,6500,356458.599099934,347319.635488079,42.8,HFET
323696:7234,161:161,09/29/18 03:35:21,STABLE BEAMS,6500,356389.713926666,346794.300675294,42.8,HFET
323696:7234,162:162,09/29/18 03:35:44,STABLE BEAMS,6500,356234.528789138,347131.510216473,42.8,HFET
323696:7234,163:163,09/29/18 03:36:07,STABLE BEAMS,6500,356022.865094148,347015.866898496,42.7,HFET
323696:7234,164:164,09/29/18 03:36:31,STABLE BEAMS,6500,355812.681087283,341782.619764703,42.7,HFET
323696:7234,165:165,09/29/18 03:36:54,STABLE BEAMS,6500,355878.675177600,346833.478263924,42.7,HFET
323696:7234,166:166,09/29/18 03:37:17,STABLE BEAMS,6500,355723.626626668,341311.213892920,42.7,HFET
323696:7234,167:167,09/29/18 03:37:41,STABLE BEAMS,6500,355455.484374218,346398.154017927,42.7,HFET
323696:7234,168:168,09/29/18 03:38:04,STABLE BEAMS,6500,355206.691889540,346233.407818676,42.6,HFET
323696:7234,169:169,09/29/18 03:38:27,STABLE BEAMS,6500,354976.202008730,345994.085337989,42.6,HFET
323696:7234,170:170,09/29/18 03:38:50,STABLE BEAMS,6500,354600.338460874,340664.749533885,42.6,HFET
323696:7234,171:171,09/29/18 03:39:14,STABLE BEAMS,6500,354183.772107399,345185.219516268,42.5,HFET
323696:7234,172:172,09/29/18 03:39:37,STABLE BEAMS,6500,353412.148897530,344504.699565955,42.5,HFET
323696:7234,173:173,09/29/18 03:40:00,STABLE BEAMS,6500,353190.969669684,344309.039267135,42.3,HFET
323696:7234,174:174,09/29/18 03:40:24,STABLE BEAMS,6500,353174.693100323,344310.928715047,42.4,HFET
323696:7234,175:175,09/29/18 03:40:47,STABLE BEAMS,6500,353136.653733327,339327.930989622,42.4,HFET
323696:7234,176:176,09/29/18 03:41:10,STABLE BEAMS,6500,352701.534367224,343849.584722505,42.4,HFET
323696:7234,177:177,09/29/18 03:41:34,STABLE BEAMS,6500,352780.435890867,343965.706093567,42.3,HFET
323696:7234,178:178,09/29/18 03:41:57,STABLE BEAMS,6500,352931.090906294,344051.095480522,42.3,HFET
323696:7234,179:179,09/29/18 03:42:20,STABLE BEAMS,6500,352880.485572463,344018.451284070,42.4,HFET
323696:7234,180:180,09/29/18 03:42:44,STABLE BEAMS,6500,352588.281314678,343752.904176944,42.3,HFET
323696:7234,181:181,09/29/18 03:43:07,STABLE BEAMS,6500,352411.515494976,343599.949953818,42.3,HFET
323696:7234,182:182,09/29/18 03:43:30,STABLE BEAMS,6500,352406.712199682,343563.617919272,42.3,HFET
323696:7234,183:183,09/29/18 03:43:53,STABLE BEAMS,6500,352507.786280748,343157.250031635,42.3,HFET
323696:7234,184:184,09/29/18 03:44:17,STABLE BEAMS,6500,352259.198675964,343422.250792376,42.3,HFET
323696:7234,185:185,09/29/18 03:44:40,STABLE BEAMS,6500,351995.518252318,343207.217961351,42.3,HFET
323696:7234,186:186,09/29/18 03:45:03,STABLE BEAMS,6500,351656.191618901,342820.586836840,42.2,HFET
323696:7234,187:187,09/29/18 03:45:27,STABLE BEAMS,6500,351315.590177254,342567.332523358,42.2,HFET
323696:7234,188:188,09/29/18 03:45:50,STABLE BEAMS,6500,350908.197890146,342078.147629658,42.1,HFET
323696:7234,189:189,09/29/18 03:46:13,STABLE BEAMS,6500,350416.964197505,341695.727925192,42.1,HFET
323696:7234,190:190,09/29/18 03:46:37,STABLE BEAMS,6500,349909.271820042,340652.638855703,42.0,HFET
323696:7234,191:191,09/29/18 03:47:00,STABLE BEAMS,6500,349221.216842515,340568.615334709,42.0,HFET
323696:7234,192:192,09/29/18 03:47:23,STABLE BEAMS,6500,348726.340840646,340041.413838445,41.9,HFET
323696:7234,193:193,09/29/18 03:47:47,STABLE BEAMS,6500,348573.614261846,339932.781965732,41.9,HFET
323696:7234,194:194,09/29/18 03:48:10,STABLE BEAMS,6500,348518.046281692,335036.926488578,41.8,HFET
323696:7234,195:195,09/29/18 03:48:33,STABLE BEAMS,6500,348567.832095947,334947.280152714,41.8,HFET
323696:7234,196:196,09/29/18 03:48:57,STABLE BEAMS,6500,349617.682201940,340899.632950200,42.0,HFET
323696:7234,197:197,09/29/18 03:49:20,STABLE BEAMS,6500,349114.269537819,340426.906741322,41.9,HFET
323696:7234,198:198,09/29/18 03:49:43,STABLE BEAMS,6500,348971.308900635,340321.894413404,41.9,HFET
323696:7234,199:199,09/29/18 03:50:06,STABLE BEAMS,6500,348700.708089457,339951.562622687,41.9,HFET
323696:7234,200:200,09/29/18 03:50:30,STABLE BEAMS,6500,348496.192426327,334986.844736699,41.8,HFET
323696:7234,201:201,09/29/18 03:50:53,STABLE BEAMS,6500,348434.091053996,339298.587635907,41.8,HFET
323696:7234,202:202,09/29/18 03:51:16,STABLE BEAMS,6500,348289.491377660,339666.278752434,41.8,HFET
323696:7234,203:203,09/29/18 03:51:40,STABLE BEAMS,6500,347870.785167514,339306.350307449,41.8,HFET
323696:7234,204:204,09/29/18 03:52:03,STABLE BEAMS,6500,347485.884139886,338853.474683861,41.7,HFET
323696:7234,205:205,09/29/18 03:52:26,STABLE BEAMS,6500,346818.795204850,338153.787081238,41.7,HFET
323696:7234,206:206,09/29/18 03:52:50,STABLE BEAMS,6500,334376.985585401,325202.600516308,41.6,HFET
323696:7234,207:207,09/29/18 03:53:13,STABLE BEAMS,6500,341139.365190675,331589.389746917,41.0,HFET
323696:7234,208:208,09/29/18 03:53:36,STABLE BEAMS,6500,329044.781462780,320223.768682063,40.3,HFET
323696:7234,209:209,09/29/18 03:54:00,STABLE BEAMS,6500,319593.057310437,311047.949453711,34.0,HFET
323696:7234,210:210,09/29/18 03:54:23,STABLE BEAMS,6500,310178.962765302,292891.607064906,40.7,HFET
323696:7234,211:211,09/29/18 03:54:46,STABLE BEAMS,6500,327212.973094486,318309.871769551,32.2,HFET
323696:7234,212:212,09/29/18 03:55:10,STABLE BEAMS,6500,345929.502642497,336008.603532773,41.3,HFET
323696:7234,213:213,09/29/18 03:55:33,STABLE BEAMS,6500,351113.350957391,340786.470955385,42.2,HFET
323696:7234,214:214,09/29/18 03:55:56,STABLE BEAMS,6500,350834.919181373,340495.928501185,42.1,HFET
323696:7234,215:215,09/29/18 03:56:19,STABLE BEAMS,6500,350578.637198346,340295.738080263,42.1,HFET
323696:7234,216:216,09/29/18 03:56:43,STABLE BEAMS,6500,350712.218889268,340253.737701982,42.1,HFET
323696:7234,217:217,09/29/18 03:57:06,STABLE BEAMS,6500,349972.511414007,334844.635325793,42.0,HFET
323696:7234,218:218,09/29/18 03:57:29,STABLE BEAMS,6500,349842.185036956,339691.023690749,42.0,HFET
323696:7234,219:219,09/29/18 03:57:53,STABLE BEAMS,6500,349606.755274257,339429.369301611,42.0,HFET
323696:7234,220:220,09/29/18 03:58:16,STABLE BEAMS,6500,349315.598180375,339087.242642976,41.9,HFET
323696:7234,221:221,09/29/18 03:58:39,STABLE BEAMS,6500,349135.212815878,339046.539837357,41.9,HFET
323696:7234,222:222,09/29/18 03:59:03,STABLE BEAMS,6500,348961.429136855,333963.059906116,41.9,HFET
323696:7234,223:223,09/29/18 03:59:26,STABLE BEAMS,6500,348632.983902256,338551.208546835,41.9,HFET
323696:7234,224:224,09/29/18 03:59:49,STABLE BEAMS,6500,348402.994838965,338327.047178309,41.8,HFET
323696:7234,225:225,09/29/18 04:00:13,STABLE BEAMS,6500,348156.046273333,338065.916371122,41.8,HFET
323696:7234,226:226,09/29/18 04:00:36,STABLE BEAMS,6500,347860.609466109,337303.285112159,41.8,HFET
323696:7234,227:227,09/29/18 04:00:59,STABLE BEAMS,6500,347623.882130747,200103.369731823,41.7,HFET
323696:7234,228:228,09/29/18 04:01:22,STABLE BEAMS,6500,347358.221201459,337325.366611851,41.7,HFET
323696:7234,229:229,09/29/18 04:01:46,STABLE BEAMS,6500,347126.319925824,337175.007534049,41.7,HFET
323696:7234,230:230,09/29/18 04:02:09,STABLE BEAMS,6500,346955.950911702,336974.020357983,41.6,HFET
323696:7234,231:231,09/29/18 04:02:32,STABLE BEAMS,6500,346843.540143165,336869.531612016,41.6,HFET
323696:7234,232:232,09/29/18 04:02:56,STABLE BEAMS,6500,346586.370347263,326589.113817095,41.6,HFET
323696:7234,233:233,09/29/18 04:03:19,STABLE BEAMS,6500,346424.310351068,326526.466098380,41.6,HFET
323696:7234,234:234,09/29/18 04:03:42,STABLE BEAMS,6500,346199.875809349,331389.335912591,41.6,HFET
323696:7234,235:235,09/29/18 04:04:06,STABLE BEAMS,6500,346004.261039394,336143.664911819,41.5,HFET
323696:7234,236:236,09/29/18 04:04:29,STABLE BEAMS,6500,345812.197520936,335995.081459766,41.5,HFET
323696:7234,237:237,09/29/18 04:04:52,STABLE BEAMS,6500,345581.935284453,335705.244702979,41.5,HFET
323696:7234,238:238,09/29/18 04:05:16,STABLE BEAMS,6500,346300.608423925,331538.033186808,41.5,HFET
323696:7234,239:239,09/29/18 04:05:39,STABLE BEAMS,6500,346425.972154653,336591.077071566,41.6,HFET
323696:7234,240:240,09/29/18 04:06:02,STABLE BEAMS,6500,346056.596470108,336140.568948976,41.6,HFET
323696:7234,241:241,09/29/18 04:06:26,STABLE BEAMS,6500,345737.871648260,335862.091644093,41.5,HFET
323696:7234,242:242,09/29/18 04:06:49,STABLE BEAMS,6500,345491.196255820,326057.222847701,41.5,HFET
323696:7234,243:243,09/29/18 04:07:12,STABLE BEAMS,6500,345245.476969553,330554.086113403,41.4,HFET
